data,scontrini_R067,totale_R067,weekend,holiday,season,date,weather_condition
2020-10-17,907.0,35631.21,1,0,Autunno,2020-10-17,Favorable conditions
2020-10-18,702.0,26468.61,1,0,Autunno,2020-10-18,Favorable conditions
2020-10-19,502.0,16890.03,0,0,Autunno,2020-10-19,Favorable conditions
2020-10-20,505.0,16534.38,0,0,Autunno,2020-10-20,Favorable conditions
2020-10-21,573.0,20126.81,0,0,Autunno,2020-10-21,Moderate conditions
2020-10-22,700.0,21984.02,0,0,Autunno,2020-10-22,Moderate conditions
2020-10-23,709.0,25385.22,1,0,Autunno,2020-10-23,Moderate conditions
2020-10-24,784.0,32744.9,1,0,Autunno,2020-10-24,Moderate conditions
2020-10-25,688.0,26404.97,1,0,Autunno,2020-10-25,Moderate conditions
2020-10-26,462.0,15281.76,0,0,Autunno,2020-10-26,Moderate conditions
2020-10-27,439.0,15782.8,0,0,Autunno,2020-10-27,Favorable conditions
2020-10-28,533.0,19150.22,0,0,Autunno,2020-10-28,Favorable conditions
2020-10-29,514.0,18782.24,0,0,Autunno,2020-10-29,Favorable conditions
2020-10-30,640.0,23876.05,1,0,Autunno,2020-10-30,Favorable conditions
2020-10-31,724.0,32149.98,1,0,Autunno,2020-10-31,Favorable conditions
2020-11-01,724.0,21861.65,1,1,Autunno,2020-11-01,Favorable conditions
2020-11-02,502.0,17473.03,0,0,Autunno,2020-11-02,Moderate conditions
2020-11-03,511.0,18474.92,0,0,Autunno,2020-11-03,Moderate conditions
2020-11-04,512.0,17903.31,0,0,Autunno,2020-11-04,Favorable conditions
2020-11-05,538.0,20007.03,0,0,Autunno,2020-11-05,Favorable conditions
2020-11-06,585.0,22551.33,1,0,Autunno,2020-11-06,Favorable conditions
2020-11-07,632.0,27423.65,1,0,Autunno,2020-11-07,Favorable conditions
2020-11-08,489.0,21087.18,1,0,Autunno,2020-11-08,Favorable conditions
2020-11-09,404.0,14857.6,0,0,Autunno,2020-11-09,Favorable conditions
2020-11-10,485.0,18079.28,0,0,Autunno,2020-11-10,Moderate conditions
2020-11-11,523.0,19774.06,0,0,Autunno,2020-11-11,Moderate conditions
2020-11-12,502.0,20576.24,0,0,Autunno,2020-11-12,Moderate conditions
2020-11-13,671.0,27181.22,1,0,Autunno,2020-11-13,Moderate conditions
2020-11-14,709.0,33415.76,1,0,Autunno,2020-11-14,Moderate conditions
2020-11-15,264.0,11441.66,1,0,Autunno,2020-11-15,Moderate conditions
2020-11-16,388.0,14574.77,0,0,Autunno,2020-11-16,Favorable conditions
2020-11-17,377.0,14915.85,0,0,Autunno,2020-11-17,Favorable conditions
2020-11-18,387.0,16249.55,0,0,Autunno,2020-11-18,Moderate conditions
2020-11-19,419.0,15897.06,0,0,Autunno,2020-11-19,Moderate conditions
2020-11-20,534.0,22749.67,1,0,Autunno,2020-11-20,Favorable conditions
2020-11-21,478.0,22364.75,1,0,Autunno,2020-11-21,Favorable conditions
2020-11-22,332.0,17250.79,1,0,Autunno,2020-11-22,Favorable conditions
2020-11-23,396.0,14494.52,0,0,Autunno,2020-11-23,Favorable conditions
2020-11-24,434.0,17125.34,0,0,Autunno,2020-11-24,Favorable conditions
2020-11-25,422.0,18280.05,0,0,Autunno,2020-11-25,Favorable conditions
2020-11-26,453.0,18313.81,0,0,Autunno,2020-11-26,Favorable conditions
2020-11-27,565.0,24867.71,1,0,Autunno,2020-11-27,Moderate conditions
2020-11-28,499.0,24933.48,1,0,Autunno,2020-11-28,Favorable conditions
2020-11-29,353.0,15234.71,1,0,Autunno,2020-11-29,Favorable conditions
2020-11-30,428.0,16378.97,0,0,Autunno,2020-11-30,Moderate conditions
2020-12-01,411.0,16327.96,0,0,Autunno,2020-12-01,Difficult conditions
2020-12-02,400.0,15337.05,0,0,Autunno,2020-12-02,Favorable conditions
2020-12-03,456.0,18845.86,0,0,Autunno,2020-12-03,Difficult conditions
2020-12-04,515.0,23568.32,1,0,Autunno,2020-12-04,Difficult conditions
2020-12-05,483.0,21543.07,1,0,Autunno,2020-12-05,Difficult conditions
2020-12-06,613.0,27917.82,1,0,Autunno,2020-12-06,Moderate conditions
2020-12-07,622.0,26822.95,0,0,Autunno,2020-12-07,Moderate conditions
2020-12-08,534.0,23267.99,0,1,Autunno,2020-12-08,Moderate conditions
2020-12-09,473.0,17235.57,0,0,Autunno,2020-12-09,Moderate conditions
2020-12-10,535.0,20791.52,0,0,Autunno,2020-12-10,Moderate conditions
2020-12-11,652.0,27529.94,1,0,Autunno,2020-12-11,Moderate conditions
2020-12-12,739.0,34289.67,1,0,Autunno,2020-12-12,Favorable conditions
2020-12-13,597.0,26656.19,1,0,Autunno,2020-12-13,Favorable conditions
2020-12-14,466.0,17305.77,0,0,Autunno,2020-12-14,Moderate conditions
2020-12-15,524.0,20722.48,0,0,Autunno,2020-12-15,Moderate conditions
2020-12-16,586.0,23192.02,0,0,Autunno,2020-12-16,Favorable conditions
2020-12-17,564.0,22935.84,0,0,Autunno,2020-12-17,Moderate conditions
2020-12-18,732.0,31618.83,1,0,Autunno,2020-12-18,Moderate conditions
2020-12-19,788.0,37412.54,1,0,Autunno,2020-12-19,Moderate conditions
2020-12-20,575.0,24193.51,1,0,Autunno,2020-12-20,Moderate conditions
2020-12-21,555.0,21402.64,0,0,Inverno,2020-12-21,Favorable conditions
2020-12-22,601.0,24306.95,0,0,Inverno,2020-12-22,Moderate conditions
2020-12-23,702.0,29734.69,0,0,Inverno,2020-12-23,Moderate conditions
2020-12-24,95.0,3316.84,0,1,Inverno,2020-12-24,Difficult conditions
2020-12-25,0.0,0.0,1,1,Inverno,2020-12-25,Moderate conditions
2020-12-26,0.0,0.0,1,1,Inverno,2020-12-26,Difficult conditions
2020-12-27,251.0,12080.48,1,0,Inverno,2020-12-27,Difficult conditions
2020-12-28,167.0,8815.81,0,0,Inverno,2020-12-28,Favorable conditions
2020-12-29,477.0,21606.31,0,0,Inverno,2020-12-29,Favorable conditions
2020-12-30,510.0,26661.15,0,0,Inverno,2020-12-30,Favorable conditions
2020-12-31,144.0,6507.91,0,1,Inverno,2020-12-31,Difficult conditions
2021-01-01,49.0,2356.22,1,1,Inverno,2021-01-01,Difficult conditions
2021-01-02,274.0,15163.32,1,0,Inverno,2021-01-02,Moderate conditions
2021-01-03,337.0,15688.89,1,0,Inverno,2021-01-03,Moderate conditions
2021-01-04,609.0,27192.73,0,0,Inverno,2021-01-04,Difficult conditions
2021-01-05,367.0,18022.84,0,0,Inverno,2021-01-05,Difficult conditions
2021-01-06,0.0,0.0,0,1,Inverno,2021-01-06,Favorable conditions
2021-01-07,541.0,21751.8,0,0,Inverno,2021-01-07,Favorable conditions
2021-01-08,695.0,29098.49,1,0,Inverno,2021-01-08,Favorable conditions
2021-01-09,513.0,26044.45,1,0,Inverno,2021-01-09,Favorable conditions
2021-01-10,363.0,15576.04,1,0,Inverno,2021-01-10,Favorable conditions
2021-01-11,439.0,16981.6,0,0,Inverno,2021-01-11,Favorable conditions
2021-01-12,422.0,17963.84,0,0,Inverno,2021-01-12,Favorable conditions
2021-01-13,437.0,17772.46,0,0,Inverno,2021-01-13,Favorable conditions
2021-01-14,458.0,18771.48,0,0,Inverno,2021-01-14,Moderate conditions
2021-01-15,606.0,26624.61,1,0,Inverno,2021-01-15,Favorable conditions
2021-01-16,606.0,27635.03,1,0,Inverno,2021-01-16,Favorable conditions
2021-01-17,371.0,17217.91,1,0,Inverno,2021-01-17,Favorable conditions
2021-01-18,446.0,17246.77,0,0,Inverno,2021-01-18,Favorable conditions
2021-01-19,453.0,18235.4,0,0,Inverno,2021-01-19,Moderate conditions
2021-01-20,453.0,18013.6,0,0,Inverno,2021-01-20,Moderate conditions
2021-01-21,470.0,19412.02,0,0,Inverno,2021-01-21,Moderate conditions
2021-01-22,533.0,25091.07,1,0,Inverno,2021-01-22,Moderate conditions
2021-01-23,625.0,29341.57,1,0,Inverno,2021-01-23,Favorable conditions
2021-01-24,411.0,18822.12,1,0,Inverno,2021-01-24,Favorable conditions
2021-01-25,418.0,15307.09,0,0,Inverno,2021-01-25,Favorable conditions
2021-01-26,452.0,17958.38,0,0,Inverno,2021-01-26,Favorable conditions
2021-01-27,500.0,20680.64,0,0,Inverno,2021-01-27,Moderate conditions
2021-01-28,491.0,19374.67,0,0,Inverno,2021-01-28,Favorable conditions
2021-01-29,619.0,26813.09,1,0,Inverno,2021-01-29,Moderate conditions
2021-01-30,615.0,28793.51,1,0,Inverno,2021-01-30,Moderate conditions
2021-01-31,535.0,22950.25,1,0,Inverno,2021-01-31,Moderate conditions
2021-02-01,548.0,18836.44,0,0,Inverno,2021-02-01,Favorable conditions
2021-02-02,514.0,18402.2,0,0,Inverno,2021-02-02,Moderate conditions
2021-02-03,544.0,19933.74,0,0,Inverno,2021-02-03,Moderate conditions
2021-02-04,538.0,20967.18,0,0,Inverno,2021-02-04,Moderate conditions
2021-02-05,701.0,27779.64,1,0,Inverno,2021-02-05,Moderate conditions
2021-02-06,804.0,34814.96,1,0,Inverno,2021-02-06,Moderate conditions
2021-02-07,654.0,26028.01,1,0,Inverno,2021-02-07,Moderate conditions
2021-02-08,504.0,18153.06,0,0,Inverno,2021-02-08,Moderate conditions
2021-02-09,526.0,19678.59,0,0,Inverno,2021-02-09,Moderate conditions
2021-02-10,534.0,19375.64,0,0,Inverno,2021-02-10,Favorable conditions
2021-02-11,625.0,22559.82,0,0,Inverno,2021-02-11,Difficult conditions
2021-02-12,665.0,28147.7,1,0,Inverno,2021-02-12,Difficult conditions
2021-02-13,736.0,32028.08,1,0,Inverno,2021-02-13,Favorable conditions
2021-02-14,708.0,32474.71,1,1,Inverno,2021-02-14,Favorable conditions
2021-02-15,498.0,16955.14,0,0,Inverno,2021-02-15,Favorable conditions
2021-02-16,576.0,19718.9,0,0,Inverno,2021-02-16,Moderate conditions
2021-02-17,528.0,19688.1,0,0,Inverno,2021-02-17,Favorable conditions
2021-02-18,572.0,21104.68,0,0,Inverno,2021-02-18,Moderate conditions
2021-02-19,691.0,27987.4,1,0,Inverno,2021-02-19,Moderate conditions
2021-02-20,833.0,37921.32,1,0,Inverno,2021-02-20,Moderate conditions
2021-02-21,481.0,20398.5,1,0,Inverno,2021-02-21,Favorable conditions
2021-02-22,439.0,15164.29,0,0,Inverno,2021-02-22,Favorable conditions
2021-02-23,468.0,16516.44,0,0,Inverno,2021-02-23,Favorable conditions
2021-02-24,495.0,17770.05,0,0,Inverno,2021-02-24,Favorable conditions
2021-02-25,547.0,21467.94,0,0,Inverno,2021-02-25,Favorable conditions
2021-02-26,676.0,26109.78,1,0,Inverno,2021-02-26,Favorable conditions
2021-02-27,721.0,32780.0,1,0,Inverno,2021-02-27,Favorable conditions
2021-02-28,539.0,21892.85,1,0,Inverno,2021-02-28,Favorable conditions
2021-03-01,493.0,17163.21,0,0,Inverno,2021-03-01,Favorable conditions
2021-03-02,530.0,19886.51,0,0,Inverno,2021-03-02,Favorable conditions
2021-03-03,465.0,17146.58,0,0,Inverno,2021-03-03,Favorable conditions
2021-03-04,542.0,19663.86,0,0,Inverno,2021-03-04,Moderate conditions
2021-03-05,668.0,27688.25,1,0,Inverno,2021-03-05,Moderate conditions
2021-03-06,626.0,27632.69,1,0,Inverno,2021-03-06,Favorable conditions
2021-03-07,485.0,20458.81,1,0,Inverno,2021-03-07,Moderate conditions
2021-03-08,484.0,18377.77,0,0,Inverno,2021-03-08,Favorable conditions
2021-03-09,496.0,18125.02,0,0,Inverno,2021-03-09,Favorable conditions
2021-03-10,513.0,19093.93,0,0,Inverno,2021-03-10,Moderate conditions
2021-03-11,535.0,20553.62,0,0,Inverno,2021-03-11,Moderate conditions
2021-03-12,710.0,28930.2,1,0,Inverno,2021-03-12,Favorable conditions
2021-03-13,725.0,31995.54,1,0,Inverno,2021-03-13,Favorable conditions
2021-03-14,581.0,24820.47,1,0,Inverno,2021-03-14,Favorable conditions
2021-03-15,286.0,9569.2,0,0,Inverno,2021-03-15,Favorable conditions
2021-03-16,348.0,13522.39,0,0,Inverno,2021-03-16,Favorable conditions
2021-03-17,337.0,12530.14,0,0,Inverno,2021-03-17,Moderate conditions
2021-03-18,414.0,16505.55,0,0,Inverno,2021-03-18,Moderate conditions
2021-03-19,489.0,20528.13,1,0,Inverno,2021-03-19,Favorable conditions
2021-03-20,495.0,21298.56,1,0,Inverno,2021-03-20,Favorable conditions
2021-03-21,326.0,13759.82,1,0,Primavera,2021-03-21,Favorable conditions
2021-03-22,378.0,13438.5,0,0,Primavera,2021-03-22,Favorable conditions
2021-03-23,406.0,15393.86,0,0,Primavera,2021-03-23,Favorable conditions
2021-03-24,430.0,16221.88,0,0,Primavera,2021-03-24,Favorable conditions
2021-03-25,451.0,16871.21,0,0,Primavera,2021-03-25,Favorable conditions
2021-03-26,511.0,21758.32,1,0,Primavera,2021-03-26,Moderate conditions
2021-03-27,542.0,24642.29,1,0,Primavera,2021-03-27,Favorable conditions
2021-03-28,415.0,18797.53,1,0,Primavera,2021-03-28,Favorable conditions
2021-03-29,386.0,13724.91,0,0,Primavera,2021-03-29,Favorable conditions
2021-03-30,483.0,18275.87,0,0,Primavera,2021-03-30,Favorable conditions
2021-03-31,442.0,17222.37,0,0,Primavera,2021-03-31,Favorable conditions
2021-04-01,540.0,21350.32,0,0,Primavera,2021-04-01,Favorable conditions
2021-04-02,480.0,20179.72,1,0,Primavera,2021-04-02,Moderate conditions
2021-04-03,472.0,19458.69,1,0,Primavera,2021-04-03,Favorable conditions
2021-04-04,0.0,0.0,1,1,Primavera,2021-04-04,Favorable conditions
2021-04-05,0.0,0.0,0,1,Primavera,2021-04-05,Moderate conditions
2021-04-06,445.0,16654.78,0,0,Primavera,2021-04-06,Favorable conditions
2021-04-07,456.0,18100.06,0,0,Primavera,2021-04-07,Favorable conditions
2021-04-08,487.0,17664.94,0,0,Primavera,2021-04-08,Favorable conditions
2021-04-09,584.0,24790.33,1,0,Primavera,2021-04-09,Moderate conditions
2021-04-10,520.0,29275.24,1,0,Primavera,2021-04-10,Moderate conditions
2021-04-11,409.0,18116.87,1,0,Primavera,2021-04-11,Moderate conditions
2021-04-12,500.0,18148.76,0,0,Primavera,2021-04-12,Favorable conditions
2021-04-13,539.0,21361.52,0,0,Primavera,2021-04-13,Moderate conditions
2021-04-14,494.0,19897.46,0,0,Primavera,2021-04-14,Moderate conditions
2021-04-15,565.0,22680.93,0,0,Primavera,2021-04-15,Favorable conditions
2021-04-16,676.0,28293.35,1,0,Primavera,2021-04-16,Favorable conditions
2021-04-17,748.0,35210.51,1,0,Primavera,2021-04-17,Moderate conditions
2021-04-18,531.0,23816.02,1,0,Primavera,2021-04-18,Moderate conditions
2021-04-19,501.0,18466.47,0,0,Primavera,2021-04-19,Favorable conditions
2021-04-20,496.0,18824.27,0,0,Primavera,2021-04-20,Moderate conditions
2021-04-21,547.0,21055.48,0,0,Primavera,2021-04-21,Favorable conditions
2021-04-22,563.0,21249.7,0,0,Primavera,2021-04-22,Favorable conditions
2021-04-23,683.0,29687.46,1,0,Primavera,2021-04-23,Favorable conditions
2021-04-24,759.0,33550.48,1,0,Primavera,2021-04-24,Favorable conditions
2021-04-25,570.0,25332.96,1,1,Primavera,2021-04-25,Moderate conditions
2021-04-26,532.0,19537.35,0,0,Primavera,2021-04-26,Moderate conditions
2021-04-27,497.0,18574.26,0,0,Primavera,2021-04-27,Moderate conditions
2021-04-28,499.0,19682.99,0,0,Primavera,2021-04-28,Moderate conditions
2021-04-29,568.0,21668.96,0,0,Primavera,2021-04-29,Moderate conditions
2021-04-30,768.0,31715.86,1,0,Primavera,2021-04-30,Moderate conditions
2021-05-01,705.0,32448.62,1,1,Primavera,2021-05-01,Moderate conditions
2021-05-02,696.0,30279.54,1,0,Primavera,2021-05-02,Moderate conditions
2021-05-03,505.0,18098.71,0,0,Primavera,2021-05-03,Favorable conditions
2021-05-04,532.0,20318.66,0,0,Primavera,2021-05-04,Moderate conditions
2021-05-05,560.0,20492.16,0,0,Primavera,2021-05-05,Moderate conditions
2021-05-06,542.0,21186.08,0,0,Primavera,2021-05-06,Moderate conditions
2021-05-07,646.0,26790.04,1,0,Primavera,2021-05-07,Favorable conditions
2021-05-08,731.0,31984.02,1,0,Primavera,2021-05-08,Favorable conditions
2021-05-09,656.0,29317.05,1,0,Primavera,2021-05-09,Moderate conditions
2021-05-10,493.0,18160.46,0,0,Primavera,2021-05-10,Moderate conditions
2021-05-11,492.0,18805.96,0,0,Primavera,2021-05-11,Moderate conditions
2021-05-12,15.0,920.09,0,0,Primavera,2021-05-12,Moderate conditions
2021-05-13,1062.0,40162.04,0,0,Primavera,2021-05-13,Moderate conditions
2021-05-14,775.0,33140.8,1,0,Primavera,2021-05-14,Moderate conditions
2021-05-15,845.0,39893.22,1,0,Primavera,2021-05-15,Moderate conditions
2021-05-16,749.0,32890.73,1,0,Primavera,2021-05-16,Favorable conditions
2021-05-17,582.0,19727.35,0,0,Primavera,2021-05-17,Favorable conditions
2021-05-18,663.0,23266.68,0,0,Primavera,2021-05-18,Favorable conditions
2021-05-19,749.0,27621.24,0,0,Primavera,2021-05-19,Favorable conditions
2021-05-20,765.0,27371.92,0,0,Primavera,2021-05-20,Moderate conditions
2021-05-21,868.0,33380.91,1,0,Primavera,2021-05-21,Moderate conditions
2021-05-22,887.0,39092.91,1,0,Primavera,2021-05-22,Moderate conditions
2021-05-23,734.0,32356.55,1,0,Primavera,2021-05-23,Moderate conditions
2021-05-24,531.0,18768.86,0,0,Primavera,2021-05-24,Moderate conditions
2021-05-25,590.0,21733.64,0,0,Primavera,2021-05-25,Favorable conditions
2021-05-26,580.0,21841.12,0,0,Primavera,2021-05-26,Favorable conditions
2021-05-27,577.0,23085.19,0,0,Primavera,2021-05-27,Moderate conditions
2021-05-28,801.0,31742.91,1,0,Primavera,2021-05-28,Favorable conditions
2021-05-29,787.0,34212.05,1,0,Primavera,2021-05-29,Favorable conditions
2021-05-30,734.0,31533.34,1,0,Primavera,2021-05-30,Favorable conditions
2021-05-31,592.0,20110.9,0,0,Primavera,2021-05-31,Favorable conditions
2021-06-01,653.0,25275.0,0,0,Primavera,2021-06-01,Moderate conditions
2021-06-02,756.0,31502.52,0,1,Primavera,2021-06-02,Favorable conditions
2021-06-03,591.0,21301.58,0,0,Primavera,2021-06-03,Favorable conditions
2021-06-04,817.0,29881.96,1,0,Primavera,2021-06-04,Moderate conditions
2021-06-05,772.0,31528.91,1,0,Primavera,2021-06-05,Moderate conditions
2021-06-06,755.0,29183.23,1,0,Primavera,2021-06-06,Moderate conditions
2021-06-07,619.0,21285.26,0,0,Primavera,2021-06-07,Moderate conditions
2021-06-08,643.0,21511.4,0,0,Primavera,2021-06-08,Moderate conditions
2021-06-09,759.0,25531.96,0,0,Primavera,2021-06-09,Moderate conditions
2021-06-10,733.0,25288.91,0,0,Primavera,2021-06-10,Favorable conditions
2021-06-11,845.0,31061.0,1,0,Primavera,2021-06-11,Favorable conditions
2021-06-12,918.0,34079.14,1,0,Primavera,2021-06-12,Favorable conditions
2021-06-13,814.0,29281.7,1,0,Primavera,2021-06-13,Favorable conditions
2021-06-14,579.0,19351.64,0,0,Primavera,2021-06-14,Favorable conditions
2021-06-15,674.0,23277.57,0,0,Primavera,2021-06-15,Moderate conditions
2021-06-16,637.0,22632.17,0,0,Primavera,2021-06-16,Moderate conditions
2021-06-17,645.0,22460.57,0,0,Primavera,2021-06-17,Moderate conditions
2021-06-18,880.0,31058.88,1,0,Primavera,2021-06-18,Favorable conditions
2021-06-19,916.0,34892.99,1,0,Primavera,2021-06-19,Favorable conditions
2021-06-20,768.0,29273.49,1,0,Primavera,2021-06-20,Favorable conditions
2021-06-21,600.0,20005.47,0,0,Estate,2021-06-21,Favorable conditions
2021-06-22,653.0,21560.7,0,0,Estate,2021-06-22,Moderate conditions
2021-06-23,638.0,22864.61,0,0,Estate,2021-06-23,Favorable conditions
2021-06-24,692.0,25047.02,0,0,Estate,2021-06-24,Favorable conditions
2021-06-25,840.0,31967.55,1,0,Estate,2021-06-25,Favorable conditions
2021-06-26,804.0,30879.7,1,0,Estate,2021-06-26,Favorable conditions
2021-06-27,714.0,28173.63,1,0,Estate,2021-06-27,Favorable conditions
2021-06-28,600.0,19974.71,0,0,Estate,2021-06-28,Favorable conditions
2021-06-29,629.0,21705.25,0,0,Estate,2021-06-29,Moderate conditions
2021-06-30,684.0,23464.71,0,0,Estate,2021-06-30,Favorable conditions
2021-07-01,667.0,24271.54,0,0,Estate,2021-07-01,Favorable conditions
2021-07-02,781.0,26967.78,1,0,Estate,2021-07-02,Moderate conditions
2021-07-03,887.0,34289.99,1,0,Estate,2021-07-03,Moderate conditions
2021-07-04,820.0,33522.34,1,0,Estate,2021-07-04,Favorable conditions
2021-07-05,590.0,20118.26,0,0,Estate,2021-07-05,Favorable conditions
2021-07-06,607.0,22431.24,0,0,Estate,2021-07-06,Favorable conditions
2021-07-07,626.0,23156.45,0,0,Estate,2021-07-07,Moderate conditions
2021-07-08,678.0,24155.73,0,0,Estate,2021-07-08,Favorable conditions
2021-07-09,926.0,34438.03,1,0,Estate,2021-07-09,Favorable conditions
2021-07-10,957.0,35872.42,1,0,Estate,2021-07-10,Favorable conditions
2021-07-11,746.0,30866.91,1,0,Estate,2021-07-11,Favorable conditions
2021-07-12,624.0,22463.78,0,0,Estate,2021-07-12,Moderate conditions
2021-07-13,649.0,24142.72,0,0,Estate,2021-07-13,Moderate conditions
2021-07-14,708.0,25823.55,0,0,Estate,2021-07-14,Moderate conditions
2021-07-15,774.0,27961.91,0,0,Estate,2021-07-15,Moderate conditions
2021-07-16,977.0,38999.22,1,0,Estate,2021-07-16,Favorable conditions
2021-07-17,1037.0,41622.52,1,0,Estate,2021-07-17,Favorable conditions
2021-07-18,854.0,35801.88,1,0,Estate,2021-07-18,Favorable conditions
2021-07-19,630.0,22666.24,0,0,Estate,2021-07-19,Favorable conditions
2021-07-20,681.0,24841.07,0,0,Estate,2021-07-20,Favorable conditions
2021-07-21,753.0,27679.14,0,0,Estate,2021-07-21,Moderate conditions
2021-07-22,680.0,25197.46,0,0,Estate,2021-07-22,Favorable conditions
2021-07-23,867.0,31209.48,1,0,Estate,2021-07-23,Favorable conditions
2021-07-24,919.0,35914.94,1,0,Estate,2021-07-24,Moderate conditions
2021-07-25,782.0,30980.07,1,0,Estate,2021-07-25,Moderate conditions
2021-07-26,674.0,25706.65,0,0,Estate,2021-07-26,Moderate conditions
2021-07-27,619.0,22706.74,0,0,Estate,2021-07-27,Moderate conditions
2021-07-28,617.0,21898.06,0,0,Estate,2021-07-28,Favorable conditions
2021-07-29,675.0,25516.73,0,0,Estate,2021-07-29,Favorable conditions
2021-07-30,895.0,30994.7,1,0,Estate,2021-07-30,Moderate conditions
2021-07-31,909.0,36851.19,1,0,Estate,2021-07-31,Moderate conditions
2021-08-01,755.0,28344.61,1,0,Estate,2021-08-01,Moderate conditions
2021-08-02,632.0,23316.29,0,0,Estate,2021-08-02,Moderate conditions
2021-08-03,594.0,21203.58,0,0,Estate,2021-08-03,Moderate conditions
2021-08-04,675.0,23374.38,0,0,Estate,2021-08-04,Moderate conditions
2021-08-05,694.0,25823.4,0,0,Estate,2021-08-05,Favorable conditions
2021-08-06,757.0,31575.74,1,0,Estate,2021-08-06,Favorable conditions
2021-08-07,746.0,31179.56,1,0,Estate,2021-08-07,Moderate conditions
2021-08-08,641.0,27185.9,1,0,Estate,2021-08-08,Favorable conditions
2021-08-09,621.0,25619.44,0,0,Estate,2021-08-09,Favorable conditions
2021-08-10,621.0,25166.48,0,0,Estate,2021-08-10,Favorable conditions
2021-08-11,554.0,22955.4,0,0,Estate,2021-08-11,Favorable conditions
2021-08-12,626.0,23131.8,0,0,Estate,2021-08-12,Favorable conditions
2021-08-13,727.0,28742.44,1,0,Estate,2021-08-13,Favorable conditions
2021-08-14,645.0,27582.27,1,0,Estate,2021-08-14,Favorable conditions
2021-08-15,407.0,17478.15,1,1,Estate,2021-08-15,Moderate conditions
2021-08-16,627.0,24904.18,0,0,Estate,2021-08-16,Favorable conditions
2021-08-17,617.0,23848.87,0,0,Estate,2021-08-17,Favorable conditions
2021-08-18,619.0,25781.43,0,0,Estate,2021-08-18,Favorable conditions
2021-08-19,639.0,25835.25,0,0,Estate,2021-08-19,Favorable conditions
2021-08-20,776.0,31294.22,1,0,Estate,2021-08-20,Favorable conditions
2021-08-21,698.0,27799.67,1,0,Estate,2021-08-21,Favorable conditions
2021-08-22,664.0,29347.75,1,0,Estate,2021-08-22,Moderate conditions
2021-08-23,698.0,26354.27,0,0,Estate,2021-08-23,Moderate conditions
2021-08-24,668.0,23428.08,0,0,Estate,2021-08-24,Favorable conditions
2021-08-25,683.0,24980.28,0,0,Estate,2021-08-25,Favorable conditions
2021-08-26,683.0,26247.84,0,0,Estate,2021-08-26,Favorable conditions
2021-08-27,915.0,36082.58,1,0,Estate,2021-08-27,Moderate conditions
2021-08-28,911.0,38814.39,1,0,Estate,2021-08-28,Favorable conditions
2021-08-29,809.0,34034.49,1,0,Estate,2021-08-29,Moderate conditions
2021-08-30,687.0,26001.24,0,0,Estate,2021-08-30,Moderate conditions
2021-08-31,742.0,27579.46,0,0,Estate,2021-08-31,Favorable conditions
2021-09-01,710.0,26879.52,0,0,Estate,2021-09-01,Favorable conditions
2021-09-02,731.0,25695.7,0,0,Estate,2021-09-02,Favorable conditions
2021-09-03,862.0,31214.41,1,0,Estate,2021-09-03,Favorable conditions
2021-09-04,811.0,32859.84,1,0,Estate,2021-09-04,Favorable conditions
2021-09-05,795.0,32133.91,1,0,Estate,2021-09-05,Favorable conditions
2021-09-06,604.0,22278.92,0,0,Estate,2021-09-06,Favorable conditions
2021-09-07,670.0,24759.2,0,0,Estate,2021-09-07,Favorable conditions
2021-09-08,736.0,29073.03,0,0,Estate,2021-09-08,Favorable conditions
2021-09-09,709.0,28766.84,0,0,Estate,2021-09-09,Favorable conditions
2021-09-10,921.0,36801.87,1,0,Estate,2021-09-10,Favorable conditions
2021-09-11,940.0,37951.02,1,0,Estate,2021-09-11,Favorable conditions
2021-09-12,775.0,33417.26,1,0,Estate,2021-09-12,Favorable conditions
2021-09-13,694.0,27211.64,0,0,Estate,2021-09-13,Favorable conditions
2021-09-14,635.0,22818.84,0,0,Estate,2021-09-14,Moderate conditions
2021-09-15,725.0,28363.26,0,0,Estate,2021-09-15,Moderate conditions
2021-09-16,776.0,30424.74,0,0,Estate,2021-09-16,Moderate conditions
2021-09-17,830.0,34237.51,1,0,Estate,2021-09-17,Moderate conditions
2021-09-18,888.0,37582.62,1,0,Estate,2021-09-18,Moderate conditions
2021-09-19,793.0,33120.02,1,0,Estate,2021-09-19,Moderate conditions
2021-09-20,645.0,23821.61,0,0,Estate,2021-09-20,Moderate conditions
2021-09-21,714.0,25767.83,0,0,Autunno,2021-09-21,Favorable conditions
2021-09-22,758.0,30049.56,0,0,Autunno,2021-09-22,Favorable conditions
2021-09-23,684.0,25915.03,0,0,Autunno,2021-09-23,Favorable conditions
2021-09-24,998.0,38643.23,1,0,Autunno,2021-09-24,Favorable conditions
2021-09-25,896.0,38425.7,1,0,Autunno,2021-09-25,Moderate conditions
2021-09-26,732.0,30864.66,1,0,Autunno,2021-09-26,Favorable conditions
2021-09-27,641.0,25806.86,0,0,Autunno,2021-09-27,Favorable conditions
2021-09-28,742.0,29999.89,0,0,Autunno,2021-09-28,Favorable conditions
2021-09-29,928.0,35072.64,0,0,Autunno,2021-09-29,Favorable conditions
2021-09-30,705.0,36064.24,0,0,Autunno,2021-09-30,Favorable conditions
2021-10-01,1144.0,47647.77,1,0,Autunno,2021-10-01,Moderate conditions
2021-10-02,1240.0,56047.02,1,0,Autunno,2021-10-02,Moderate conditions
