data,scontrini_R002,totale_R002,weekend,holiday,season,date,weather_condition
2019-08-14,816.0,29351.71,0,0,Estate,2019-08-14,Favorable conditions
2019-08-15,666.0,24177.6,0,1,Estate,2019-08-15,Moderate conditions
2019-08-16,959.0,31710.09,1,0,Estate,2019-08-16,Favorable conditions
2019-08-17,967.0,32691.73,1,0,Estate,2019-08-17,Favorable conditions
2019-08-18,773.0,28391.66,1,0,Estate,2019-08-18,Favorable conditions
2019-08-19,781.0,26443.06,0,0,Estate,2019-08-19,Favorable conditions
2019-08-20,801.0,26226.6,0,0,Estate,2019-08-20,Moderate conditions
2019-08-21,869.0,28203.65,0,0,Estate,2019-08-21,Moderate conditions
2019-08-22,843.0,30897.2,0,0,Estate,2019-08-22,Moderate conditions
2019-08-23,960.0,29924.58,1,0,Estate,2019-08-23,Moderate conditions
2019-08-24,1255.0,42648.87,1,0,Estate,2019-08-24,Moderate conditions
2019-08-25,890.0,32161.27,1,0,Estate,2019-08-25,Moderate conditions
2019-08-26,797.0,26564.83,0,0,Estate,2019-08-26,Favorable conditions
2019-08-27,864.0,28254.25,0,0,Estate,2019-08-27,Moderate conditions
2019-08-28,891.0,29874.0,0,0,Estate,2019-08-28,Favorable conditions
2019-08-29,830.0,28776.17,0,0,Estate,2019-08-29,Moderate conditions
2019-08-30,1141.0,37045.57,1,0,Estate,2019-08-30,Moderate conditions
2019-08-31,1234.0,45180.72,1,0,Estate,2019-08-31,Moderate conditions
2019-09-01,985.0,37124.41,1,0,Estate,2019-09-01,Moderate conditions
2019-09-02,914.0,30729.16,0,0,Estate,2019-09-02,Favorable conditions
2019-09-03,848.0,30826.16,0,0,Estate,2019-09-03,Favorable conditions
2019-09-04,730.0,30927.5,0,0,Estate,2019-09-04,Moderate conditions
2019-09-05,926.0,32057.63,0,0,Estate,2019-09-05,Moderate conditions
2019-09-06,1238.0,43208.69,1,0,Estate,2019-09-06,Moderate conditions
2019-09-07,1280.0,46213.35,1,0,Estate,2019-09-07,Moderate conditions
2019-09-08,968.0,38520.67,1,0,Estate,2019-09-08,Favorable conditions
2019-09-09,903.0,29262.54,0,0,Estate,2019-09-09,Moderate conditions
2019-09-10,932.0,33768.07,0,0,Estate,2019-09-10,Favorable conditions
2019-09-11,958.0,33170.62,0,0,Estate,2019-09-11,Favorable conditions
2019-09-12,950.0,36300.98,0,0,Estate,2019-09-12,Favorable conditions
2019-09-13,1205.0,41702.45,1,0,Estate,2019-09-13,Favorable conditions
2019-09-14,1329.0,48492.69,1,0,Estate,2019-09-14,Favorable conditions
2019-09-15,1122.0,44370.99,1,0,Estate,2019-09-15,Favorable conditions
2019-09-16,926.0,33112.22,0,0,Estate,2019-09-16,Favorable conditions
2019-09-17,810.0,26972.62,0,0,Estate,2019-09-17,Moderate conditions
2019-09-18,786.0,27062.13,0,0,Estate,2019-09-18,Moderate conditions
2019-09-19,1003.0,33799.12,0,0,Estate,2019-09-19,Favorable conditions
2019-09-20,1218.0,42743.5,1,0,Estate,2019-09-20,Favorable conditions
2019-09-21,1381.0,51411.39,1,0,Autunno,2019-09-21,Moderate conditions
2019-09-22,1005.0,41374.48,1,0,Autunno,2019-09-22,Moderate conditions
2019-09-23,837.0,26478.13,0,0,Autunno,2019-09-23,Favorable conditions
2019-09-24,799.0,25630.61,0,0,Autunno,2019-09-24,Favorable conditions
2019-09-25,865.0,29115.43,0,0,Autunno,2019-09-25,Moderate conditions
2019-09-26,899.0,30662.39,0,0,Autunno,2019-09-26,Favorable conditions
2019-09-27,1280.0,42127.74,1,0,Autunno,2019-09-27,Favorable conditions
2019-09-28,1438.0,51452.82,1,0,Autunno,2019-09-28,Favorable conditions
2019-09-29,1012.0,39114.0,1,0,Autunno,2019-09-29,Favorable conditions
2019-09-30,777.0,25378.14,0,0,Autunno,2019-09-30,Favorable conditions
2019-10-01,771.0,25214.06,0,0,Autunno,2019-10-01,Moderate conditions
2019-10-02,812.0,28088.52,0,0,Autunno,2019-10-02,Moderate conditions
2019-10-03,792.0,27156.89,0,0,Autunno,2019-10-03,Favorable conditions
2019-10-04,1240.0,42229.82,1,0,Autunno,2019-10-04,Favorable conditions
2019-10-05,1336.0,35268.42,1,0,Autunno,2019-10-05,Moderate conditions
2019-10-06,966.0,48848.65,1,0,Autunno,2019-10-06,Moderate conditions
2019-10-07,742.0,22753.57,0,0,Autunno,2019-10-07,Favorable conditions
2019-10-08,776.0,25834.5,0,0,Autunno,2019-10-08,Moderate conditions
2019-10-09,749.0,25913.63,0,0,Autunno,2019-10-09,Moderate conditions
2019-10-10,836.0,28191.48,0,0,Autunno,2019-10-10,Favorable conditions
2019-10-11,1200.0,40245.19,1,0,Autunno,2019-10-11,Favorable conditions
2019-10-12,1407.0,49858.79,1,0,Autunno,2019-10-12,Favorable conditions
2019-10-13,1105.0,42602.2,1,0,Autunno,2019-10-13,Moderate conditions
2019-10-14,784.0,25943.58,0,0,Autunno,2019-10-14,Moderate conditions
2019-10-15,788.0,25637.1,0,0,Autunno,2019-10-15,Moderate conditions
2019-10-16,906.0,30645.45,0,0,Autunno,2019-10-16,Moderate conditions
2019-10-17,878.0,30626.14,0,0,Autunno,2019-10-17,Moderate conditions
2019-10-18,1245.0,42218.87,1,0,Autunno,2019-10-18,Moderate conditions
2019-10-19,1431.0,53478.14,1,0,Autunno,2019-10-19,Moderate conditions
2019-10-20,1088.0,40125.04,1,0,Autunno,2019-10-20,Moderate conditions
2019-10-21,816.0,25701.87,0,0,Autunno,2019-10-21,Moderate conditions
2019-10-22,720.0,24879.78,0,0,Autunno,2019-10-22,Moderate conditions
2019-10-23,818.0,28516.68,0,0,Autunno,2019-10-23,Moderate conditions
2019-10-24,828.0,28813.48,0,0,Autunno,2019-10-24,Moderate conditions
2019-10-25,1364.0,46176.47,1,0,Autunno,2019-10-25,Favorable conditions
2019-10-26,1489.0,58752.75,1,0,Autunno,2019-10-26,Favorable conditions
2019-10-27,1056.0,41506.73,1,0,Autunno,2019-10-27,Favorable conditions
2019-10-28,767.0,26977.14,0,0,Autunno,2019-10-28,Moderate conditions
2019-10-29,859.0,26174.4,0,0,Autunno,2019-10-29,Moderate conditions
2019-10-30,859.0,29179.18,0,0,Autunno,2019-10-30,Moderate conditions
2019-10-31,1421.0,51409.77,0,0,Autunno,2019-10-31,Moderate conditions
2019-11-01,1387.0,50430.84,1,1,Autunno,2019-11-01,Moderate conditions
2019-11-02,1369.0,50484.75,1,0,Autunno,2019-11-02,Moderate conditions
2019-11-03,950.0,38903.28,1,0,Autunno,2019-11-03,Favorable conditions
2019-11-04,696.0,22768.45,0,0,Autunno,2019-11-04,Moderate conditions
2019-11-05,813.0,26087.19,0,0,Autunno,2019-11-05,Moderate conditions
2019-11-06,814.0,26964.41,0,0,Autunno,2019-11-06,Moderate conditions
2019-11-07,910.0,32198.06,0,0,Autunno,2019-11-07,Moderate conditions
2019-11-08,1094.0,36877.0,1,0,Autunno,2019-11-08,Moderate conditions
2019-11-09,1043.0,35601.63,1,0,Autunno,2019-11-09,Favorable conditions
2019-11-10,874.0,33275.52,1,0,Autunno,2019-11-10,Moderate conditions
2019-11-11,657.0,22071.66,0,0,Autunno,2019-11-11,Moderate conditions
2019-11-12,683.0,20541.24,0,0,Autunno,2019-11-12,Favorable conditions
2019-11-13,766.0,26294.02,0,0,Autunno,2019-11-13,Moderate conditions
2019-11-14,732.0,24593.99,0,0,Autunno,2019-11-14,Moderate conditions
2019-11-15,1034.0,34214.76,1,0,Autunno,2019-11-15,Moderate conditions
2019-11-16,1229.0,46773.82,1,0,Autunno,2019-11-16,Moderate conditions
2019-11-17,934.0,35770.11,1,0,Autunno,2019-11-17,Moderate conditions
2019-11-18,594.0,20256.6,0,0,Autunno,2019-11-18,Moderate conditions
2019-11-19,610.0,19989.53,0,0,Autunno,2019-11-19,Moderate conditions
2019-11-20,687.0,22304.82,0,0,Autunno,2019-11-20,Moderate conditions
2019-11-21,724.0,22866.98,0,0,Autunno,2019-11-21,Moderate conditions
2019-11-22,968.0,33010.82,1,0,Autunno,2019-11-22,Moderate conditions
2019-11-23,1213.0,41940.51,1,0,Autunno,2019-11-23,Moderate conditions
2019-11-24,830.0,31792.64,1,0,Autunno,2019-11-24,Moderate conditions
2019-11-25,652.0,20303.59,0,0,Autunno,2019-11-25,Favorable conditions
2019-11-26,655.0,22004.11,0,0,Autunno,2019-11-26,Moderate conditions
2019-11-27,744.0,24976.35,0,0,Autunno,2019-11-27,Moderate conditions
2019-11-28,751.0,24662.45,0,0,Autunno,2019-11-28,Favorable conditions
2019-11-29,1003.0,34359.94,1,0,Autunno,2019-11-29,Favorable conditions
2019-11-30,1172.0,42142.87,1,0,Autunno,2019-11-30,Moderate conditions
2019-12-01,825.0,32229.19,1,0,Autunno,2019-12-01,Moderate conditions
2019-12-02,600.0,19848.38,0,0,Autunno,2019-12-02,Favorable conditions
2019-12-03,614.0,20617.77,0,0,Autunno,2019-12-03,Favorable conditions
2019-12-04,747.0,24407.35,0,0,Autunno,2019-12-04,Favorable conditions
2019-12-05,690.0,22531.3,0,0,Autunno,2019-12-05,Favorable conditions
2019-12-06,972.0,35182.12,1,0,Autunno,2019-12-06,Favorable conditions
2019-12-07,1113.0,39500.48,1,0,Autunno,2019-12-07,Moderate conditions
2019-12-08,798.0,30832.31,1,1,Autunno,2019-12-08,Moderate conditions
2019-12-09,670.0,23554.91,0,0,Autunno,2019-12-09,Favorable conditions
2019-12-10,887.0,28423.42,0,0,Autunno,2019-12-10,Favorable conditions
2019-12-11,760.0,26199.7,0,0,Autunno,2019-12-11,Difficult conditions
2019-12-12,795.0,25871.29,0,0,Autunno,2019-12-12,Difficult conditions
2019-12-13,1093.0,35864.93,1,0,Autunno,2019-12-13,Favorable conditions
2019-12-14,1166.0,41947.81,1,0,Autunno,2019-12-14,Moderate conditions
2019-12-15,835.0,35423.79,1,0,Autunno,2019-12-15,Moderate conditions
2019-12-16,668.0,20774.68,0,0,Autunno,2019-12-16,Moderate conditions
2019-12-17,857.0,27170.58,0,0,Autunno,2019-12-17,Moderate conditions
2019-12-18,720.0,23689.57,0,0,Autunno,2019-12-18,Moderate conditions
2019-12-19,852.0,30116.74,0,0,Autunno,2019-12-19,Moderate conditions
2019-12-20,1004.0,38527.6,1,0,Autunno,2019-12-20,Moderate conditions
2019-12-21,1159.0,44282.57,1,0,Inverno,2019-12-21,Moderate conditions
2019-12-22,831.0,35626.53,1,0,Inverno,2019-12-22,Favorable conditions
2019-12-23,850.0,31233.32,0,0,Inverno,2019-12-23,Favorable conditions
2019-12-24,323.0,13216.1,0,1,Inverno,2019-12-24,Favorable conditions
2019-12-25,491.0,16129.15,0,1,Inverno,2019-12-25,Favorable conditions
2019-12-26,930.0,34825.6,0,1,Inverno,2019-12-26,Favorable conditions
2019-12-27,1001.0,32685.4,1,0,Inverno,2019-12-27,Favorable conditions
2019-12-28,1013.0,33961.76,1,0,Inverno,2019-12-28,Favorable conditions
2019-12-29,849.0,32441.54,1,0,Inverno,2019-12-29,Favorable conditions
2019-12-30,816.0,29322.13,0,0,Inverno,2019-12-30,Favorable conditions
2019-12-31,235.0,10757.79,0,1,Inverno,2019-12-31,Favorable conditions
2020-01-01,1065.0,42085.31,0,1,Inverno,2020-01-01,Favorable conditions
2020-01-02,872.0,31177.63,0,0,Inverno,2020-01-02,Favorable conditions
2020-01-03,957.0,33512.36,1,0,Inverno,2020-01-03,Favorable conditions
2020-01-04,1101.0,40808.63,1,0,Inverno,2020-01-04,Favorable conditions
2020-01-05,886.0,32257.96,1,0,Inverno,2020-01-05,Favorable conditions
2020-01-06,777.0,29583.47,0,1,Inverno,2020-01-06,Favorable conditions
2020-01-07,564.0,19499.31,0,0,Inverno,2020-01-07,Favorable conditions
2020-01-08,622.0,20427.92,0,0,Inverno,2020-01-08,Favorable conditions
2020-01-09,627.0,20075.3,0,0,Inverno,2020-01-09,Favorable conditions
2020-01-10,955.0,32745.27,1,0,Inverno,2020-01-10,Favorable conditions
2020-01-11,1240.0,45554.62,1,0,Inverno,2020-01-11,Favorable conditions
2020-01-12,822.0,31747.59,1,0,Inverno,2020-01-12,Favorable conditions
2020-01-13,632.0,20055.92,0,0,Inverno,2020-01-13,Favorable conditions
2020-01-14,648.0,23754.59,0,0,Inverno,2020-01-14,Moderate conditions
2020-01-15,671.0,23130.09,0,0,Inverno,2020-01-15,Favorable conditions
2020-01-16,768.0,26836.12,0,0,Inverno,2020-01-16,Moderate conditions
2020-01-17,1104.0,38584.82,1,0,Inverno,2020-01-17,Moderate conditions
2020-01-18,1140.0,41339.19,1,0,Inverno,2020-01-18,Moderate conditions
2020-01-19,814.0,32210.38,1,0,Inverno,2020-01-19,Favorable conditions
2020-01-20,674.0,22943.82,0,0,Inverno,2020-01-20,Favorable conditions
2020-01-21,676.0,22330.34,0,0,Inverno,2020-01-21,Favorable conditions
2020-01-22,739.0,25051.26,0,0,Inverno,2020-01-22,Favorable conditions
2020-01-23,815.0,28392.22,0,0,Inverno,2020-01-23,Moderate conditions
2020-01-24,987.0,34795.02,1,0,Inverno,2020-01-24,Moderate conditions
2020-01-25,1182.0,41342.22,1,0,Inverno,2020-01-25,Favorable conditions
2020-01-26,882.0,36127.32,1,0,Inverno,2020-01-26,Moderate conditions
2020-01-27,680.0,23882.2,0,0,Inverno,2020-01-27,Moderate conditions
2020-01-28,653.0,21455.96,0,0,Inverno,2020-01-28,Favorable conditions
2020-01-29,648.0,23407.61,0,0,Inverno,2020-01-29,Favorable conditions
2020-01-30,702.0,23688.13,0,0,Inverno,2020-01-30,Favorable conditions
2020-01-31,1069.0,33915.59,1,0,Inverno,2020-01-31,Moderate conditions
2020-02-01,1113.0,37986.25,1,0,Inverno,2020-02-01,Favorable conditions
2020-02-02,819.0,30861.7,1,0,Inverno,2020-02-02,Favorable conditions
2020-02-03,632.0,21880.25,0,0,Inverno,2020-02-03,Moderate conditions
2020-02-04,615.0,20207.27,0,0,Inverno,2020-02-04,Favorable conditions
2020-02-05,534.0,23691.75,0,0,Inverno,2020-02-05,Favorable conditions
2020-02-06,697.0,22838.4,0,0,Inverno,2020-02-06,Favorable conditions
2020-02-07,1116.0,39443.04,1,0,Inverno,2020-02-07,Favorable conditions
2020-02-08,1115.0,38904.37,1,0,Inverno,2020-02-08,Favorable conditions
2020-02-09,900.0,37747.98,1,0,Inverno,2020-02-09,Moderate conditions
2020-02-10,627.0,20106.84,0,0,Inverno,2020-02-10,Favorable conditions
2020-02-11,869.0,23116.11,0,0,Inverno,2020-02-11,Favorable conditions
2020-02-12,735.0,25603.34,0,0,Inverno,2020-02-12,Favorable conditions
2020-02-13,757.0,24698.23,0,0,Inverno,2020-02-13,Moderate conditions
2020-02-14,1096.0,38964.0,1,1,Inverno,2020-02-14,Favorable conditions
2020-02-15,1196.0,42739.66,1,0,Inverno,2020-02-15,Favorable conditions
2020-02-16,873.0,34109.93,1,0,Inverno,2020-02-16,Moderate conditions
2020-02-17,702.0,23132.52,0,0,Inverno,2020-02-17,Moderate conditions
2020-02-18,643.0,21073.04,0,0,Inverno,2020-02-18,Favorable conditions
2020-02-19,764.0,24352.38,0,0,Inverno,2020-02-19,Favorable conditions
2020-02-20,798.0,27254.29,0,0,Inverno,2020-02-20,Favorable conditions
2020-02-21,934.0,32352.53,1,0,Inverno,2020-02-21,Favorable conditions
2020-02-22,768.0,28021.28,1,0,Inverno,2020-02-22,Favorable conditions
2020-02-23,517.0,19432.11,1,0,Inverno,2020-02-23,Favorable conditions
2020-02-24,477.0,16166.84,0,0,Inverno,2020-02-24,Moderate conditions
2020-02-25,455.0,16075.24,0,0,Inverno,2020-02-25,Favorable conditions
2020-02-26,527.0,18087.05,0,0,Inverno,2020-02-26,Favorable conditions
2020-02-27,625.0,22174.43,0,0,Inverno,2020-02-27,Favorable conditions
2020-02-28,798.0,27655.02,1,0,Inverno,2020-02-28,Moderate conditions
2020-02-29,896.0,33998.17,1,0,Inverno,2020-02-29,Moderate conditions
2020-03-01,772.0,28756.57,1,0,Inverno,2020-03-01,Moderate conditions
2020-03-02,527.0,19503.46,0,0,Inverno,2020-03-02,Moderate conditions
2020-03-03,591.0,21597.73,0,0,Inverno,2020-03-03,Favorable conditions
2020-03-04,649.0,21351.1,0,0,Inverno,2020-03-04,Moderate conditions
2020-03-05,651.0,21013.82,0,0,Inverno,2020-03-05,Moderate conditions
2020-03-06,812.0,29076.9,1,0,Inverno,2020-03-06,Moderate conditions
2020-03-07,873.0,31726.47,1,0,Inverno,2020-03-07,Favorable conditions
2020-03-08,205.0,7126.42,1,0,Inverno,2020-03-08,Moderate conditions
2020-03-09,206.0,6861.07,0,0,Inverno,2020-03-09,Favorable conditions
2020-03-10,152.0,5072.31,0,0,Inverno,2020-03-10,Favorable conditions
2020-03-11,132.0,4624.21,0,0,Inverno,2020-03-11,Favorable conditions
2020-03-12,0.0,0.0,0,0,Inverno,2020-03-12,Moderate conditions
2020-03-13,0.0,0.0,1,0,Inverno,2020-03-13,Moderate conditions
2020-03-14,0.0,0.0,1,0,Inverno,2020-03-14,Favorable conditions
2020-03-15,0.0,0.0,1,0,Inverno,2020-03-15,Favorable conditions
2020-03-16,0.0,0.0,0,0,Inverno,2020-03-16,Favorable conditions
2020-03-17,0.0,0.0,0,0,Inverno,2020-03-17,Favorable conditions
2020-03-18,0.0,0.0,0,0,Inverno,2020-03-18,Favorable conditions
2020-03-19,0.0,0.0,0,0,Inverno,2020-03-19,Moderate conditions
2020-03-20,0.0,0.0,1,0,Inverno,2020-03-20,Favorable conditions
2020-03-21,0.0,0.0,1,0,Primavera,2020-03-21,Moderate conditions
2020-03-22,0.0,0.0,1,0,Primavera,2020-03-22,Favorable conditions
2020-03-23,0.0,0.0,0,0,Primavera,2020-03-23,Favorable conditions
2020-03-24,0.0,0.0,0,0,Primavera,2020-03-24,Moderate conditions
2020-03-25,0.0,0.0,0,0,Primavera,2020-03-25,Difficult conditions
2020-03-26,0.0,0.0,0,0,Primavera,2020-03-26,Moderate conditions
2020-03-27,0.0,0.0,1,0,Primavera,2020-03-27,Favorable conditions
2020-03-28,0.0,0.0,1,0,Primavera,2020-03-28,Moderate conditions
2020-03-29,0.0,0.0,1,0,Primavera,2020-03-29,Moderate conditions
2020-03-30,0.0,0.0,0,0,Primavera,2020-03-30,Moderate conditions
2020-03-31,0.0,0.0,0,0,Primavera,2020-03-31,Favorable conditions
2020-04-01,0.0,3.12,0,0,Primavera,2020-04-01,Favorable conditions
2020-04-02,0.0,0.0,0,0,Primavera,2020-04-02,Favorable conditions
2020-04-03,0.0,0.0,1,0,Primavera,2020-04-03,Favorable conditions
2020-04-04,0.0,0.0,1,0,Primavera,2020-04-04,Favorable conditions
2020-04-05,0.0,0.0,1,0,Primavera,2020-04-05,Favorable conditions
2020-04-06,0.0,0.0,0,0,Primavera,2020-04-06,Favorable conditions
2020-04-07,0.0,0.0,0,0,Primavera,2020-04-07,Favorable conditions
2020-04-08,0.0,0.0,0,0,Primavera,2020-04-08,Favorable conditions
2020-04-09,0.0,0.0,0,0,Primavera,2020-04-09,Favorable conditions
2020-04-10,0.0,0.0,1,0,Primavera,2020-04-10,Favorable conditions
2020-04-11,0.0,0.0,1,0,Primavera,2020-04-11,Favorable conditions
2020-04-12,0.0,0.0,1,1,Primavera,2020-04-12,Favorable conditions
2020-04-13,0.0,0.0,0,1,Primavera,2020-04-13,Favorable conditions
2020-04-14,0.0,0.0,0,0,Primavera,2020-04-14,Favorable conditions
2020-04-15,0.0,0.0,0,0,Primavera,2020-04-15,Favorable conditions
2020-04-16,0.0,0.0,0,0,Primavera,2020-04-16,Favorable conditions
2020-04-17,0.0,0.0,1,0,Primavera,2020-04-17,Favorable conditions
2020-04-18,0.0,0.0,1,0,Primavera,2020-04-18,Moderate conditions
2020-04-19,0.0,0.0,1,0,Primavera,2020-04-19,Moderate conditions
2020-04-20,0.0,0.0,0,0,Primavera,2020-04-20,Moderate conditions
2020-04-21,0.0,0.0,0,0,Primavera,2020-04-21,Favorable conditions
2020-04-22,0.0,0.0,0,0,Primavera,2020-04-22,Favorable conditions
2020-04-23,0.0,0.0,0,0,Primavera,2020-04-23,Favorable conditions
2020-04-24,0.0,0.0,1,0,Primavera,2020-04-24,Favorable conditions
2020-04-25,0.0,0.0,1,1,Primavera,2020-04-25,Favorable conditions
2020-04-26,0.0,0.0,1,0,Primavera,2020-04-26,Favorable conditions
2020-04-27,0.0,0.0,0,0,Primavera,2020-04-27,Moderate conditions
2020-04-28,0.0,0.0,0,0,Primavera,2020-04-28,Moderate conditions
2020-04-29,0.0,0.0,0,0,Primavera,2020-04-29,Favorable conditions
2020-04-30,0.0,0.0,0,0,Primavera,2020-04-30,Moderate conditions
2020-05-01,0.0,0.0,1,1,Primavera,2020-05-01,Favorable conditions
2020-05-02,0.0,0.0,1,0,Primavera,2020-05-02,Moderate conditions
2020-05-03,0.0,0.0,1,0,Primavera,2020-05-03,Favorable conditions
2020-05-04,252.0,17013.11,0,0,Primavera,2020-05-04,Favorable conditions
2020-05-05,356.0,21014.73,0,0,Primavera,2020-05-05,Moderate conditions
2020-05-06,392.0,23950.93,0,0,Primavera,2020-05-06,Favorable conditions
2020-05-07,372.0,23168.34,0,0,Primavera,2020-05-07,Favorable conditions
2020-05-08,373.0,26302.38,1,0,Primavera,2020-05-08,Favorable conditions
2020-05-09,383.0,28898.38,1,0,Primavera,2020-05-09,Moderate conditions
2020-05-10,423.0,24228.73,1,0,Primavera,2020-05-10,Moderate conditions
2020-05-11,430.0,21865.24,0,0,Primavera,2020-05-11,Moderate conditions
2020-05-12,396.0,20041.26,0,0,Primavera,2020-05-12,Moderate conditions
2020-05-13,415.0,20807.19,0,0,Primavera,2020-05-13,Moderate conditions
2020-05-14,397.0,19618.03,0,0,Primavera,2020-05-14,Moderate conditions
2020-05-15,488.0,26968.0,1,0,Primavera,2020-05-15,Moderate conditions
2020-05-16,455.0,24258.69,1,0,Primavera,2020-05-16,Moderate conditions
2020-05-17,459.0,24833.8,1,0,Primavera,2020-05-17,Moderate conditions
2020-05-18,460.0,20928.12,0,0,Primavera,2020-05-18,Moderate conditions
2020-05-19,523.0,24144.9,0,0,Primavera,2020-05-19,Moderate conditions
2020-05-20,523.0,25094.04,0,0,Primavera,2020-05-20,Favorable conditions
2020-05-21,527.0,23595.5,0,0,Primavera,2020-05-21,Favorable conditions
2020-05-22,613.0,29132.44,1,0,Primavera,2020-05-22,Moderate conditions
2020-05-23,666.0,32898.0,1,0,Primavera,2020-05-23,Moderate conditions
2020-05-24,544.0,27041.13,1,0,Primavera,2020-05-24,Favorable conditions
2020-05-25,527.0,21632.64,0,0,Primavera,2020-05-25,Favorable conditions
2020-05-26,520.0,23897.02,0,0,Primavera,2020-05-26,Favorable conditions
2020-05-27,552.0,23758.86,0,0,Primavera,2020-05-27,Moderate conditions
2020-05-28,598.0,24972.07,0,0,Primavera,2020-05-28,Moderate conditions
2020-05-29,682.0,31130.99,1,0,Primavera,2020-05-29,Favorable conditions
2020-05-30,726.0,33109.16,1,0,Primavera,2020-05-30,Moderate conditions
2020-05-31,635.0,27171.64,1,0,Primavera,2020-05-31,Favorable conditions
2020-06-01,588.0,24725.72,0,0,Primavera,2020-06-01,Moderate conditions
2020-06-02,625.0,27403.55,0,1,Primavera,2020-06-02,Favorable conditions
2020-06-03,564.0,21269.98,0,0,Primavera,2020-06-03,Moderate conditions
2020-06-04,577.0,22127.35,0,0,Primavera,2020-06-04,Moderate conditions
2020-06-05,692.0,27933.11,1,0,Primavera,2020-06-05,Moderate conditions
2020-06-06,766.0,32972.78,1,0,Primavera,2020-06-06,Moderate conditions
2020-06-07,668.0,28538.23,1,0,Primavera,2020-06-07,Moderate conditions
2020-06-08,564.0,20599.77,0,0,Primavera,2020-06-08,Moderate conditions
2020-06-09,610.0,25103.33,0,0,Primavera,2020-06-09,Moderate conditions
2020-06-10,633.0,25449.47,0,0,Primavera,2020-06-10,Moderate conditions
2020-06-11,646.0,25789.26,0,0,Primavera,2020-06-11,Moderate conditions
2020-06-12,649.0,27756.96,1,0,Primavera,2020-06-12,Moderate conditions
2020-06-13,749.0,30937.33,1,0,Primavera,2020-06-13,Moderate conditions
2020-06-14,667.0,26916.12,1,0,Primavera,2020-06-14,Moderate conditions
2020-06-15,598.0,21857.16,0,0,Primavera,2020-06-15,Moderate conditions
2020-06-16,575.0,22401.72,0,0,Primavera,2020-06-16,Moderate conditions
2020-06-17,631.0,25443.07,0,0,Primavera,2020-06-17,Favorable conditions
2020-06-18,619.0,25871.1,0,0,Primavera,2020-06-18,Moderate conditions
2020-06-19,676.0,27534.19,1,0,Primavera,2020-06-19,Moderate conditions
2020-06-20,681.0,29365.1,1,0,Primavera,2020-06-20,Favorable conditions
2020-06-21,631.0,26085.38,1,0,Estate,2020-06-21,Favorable conditions
2020-06-22,580.0,20674.52,0,0,Estate,2020-06-22,Favorable conditions
2020-06-23,561.0,21026.65,0,0,Estate,2020-06-23,Favorable conditions
2020-06-24,572.0,23223.19,0,0,Estate,2020-06-24,Moderate conditions
2020-06-25,608.0,22795.38,0,0,Estate,2020-06-25,Favorable conditions
2020-06-26,676.0,26969.65,1,0,Estate,2020-06-26,Favorable conditions
2020-06-27,707.0,28225.95,1,0,Estate,2020-06-27,Favorable conditions
2020-06-28,628.0,26405.0,1,0,Estate,2020-06-28,Moderate conditions
2020-06-29,574.0,21487.03,0,0,Estate,2020-06-29,Moderate conditions
2020-06-30,562.0,22487.24,0,0,Estate,2020-06-30,Moderate conditions
2020-07-01,578.0,21934.85,0,0,Estate,2020-07-01,Moderate conditions
2020-07-02,593.0,23502.74,0,0,Estate,2020-07-02,Moderate conditions
2020-07-03,735.0,29634.98,1,0,Estate,2020-07-03,Moderate conditions
2020-07-04,687.0,27481.21,1,0,Estate,2020-07-04,Favorable conditions
2020-07-05,604.0,24301.02,1,0,Estate,2020-07-05,Moderate conditions
2020-07-06,568.0,20153.64,0,0,Estate,2020-07-06,Moderate conditions
2020-07-07,607.0,21118.19,0,0,Estate,2020-07-07,Favorable conditions
2020-07-08,596.0,21280.62,0,0,Estate,2020-07-08,Favorable conditions
2020-07-09,619.0,22710.32,0,0,Estate,2020-07-09,Favorable conditions
2020-07-10,693.0,25591.86,1,0,Estate,2020-07-10,Moderate conditions
2020-07-11,727.0,28526.85,1,0,Estate,2020-07-11,Favorable conditions
2020-07-12,649.0,27406.39,1,0,Estate,2020-07-12,Favorable conditions
2020-07-13,652.0,24979.25,0,0,Estate,2020-07-13,Favorable conditions
2020-07-14,630.0,22054.34,0,0,Estate,2020-07-14,Moderate conditions
2020-07-15,680.0,24861.22,0,0,Estate,2020-07-15,Favorable conditions
2020-07-16,651.0,23858.83,0,0,Estate,2020-07-16,Moderate conditions
2020-07-17,703.0,25985.54,1,0,Estate,2020-07-17,Favorable conditions
2020-07-18,754.0,30416.04,1,0,Estate,2020-07-18,Favorable conditions
2020-07-19,635.0,25108.76,1,0,Estate,2020-07-19,Favorable conditions
2020-07-20,605.0,21804.99,0,0,Estate,2020-07-20,Favorable conditions
2020-07-21,555.0,19758.43,0,0,Estate,2020-07-21,Moderate conditions
2020-07-22,638.0,24083.65,0,0,Estate,2020-07-22,Moderate conditions
2020-07-23,653.0,23892.77,0,0,Estate,2020-07-23,Moderate conditions
2020-07-24,722.0,27103.91,1,0,Estate,2020-07-24,Favorable conditions
2020-07-25,726.0,29111.0,1,0,Estate,2020-07-25,Favorable conditions
2020-07-26,707.0,27670.81,1,0,Estate,2020-07-26,Favorable conditions
2020-07-27,579.0,21044.68,0,0,Estate,2020-07-27,Favorable conditions
2020-07-28,602.0,20534.72,0,0,Estate,2020-07-28,Favorable conditions
2020-07-29,571.0,20759.29,0,0,Estate,2020-07-29,Moderate conditions
